Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,同意声明点击同意✔的同时，您并没有放弃您的合法权益，研究者和瑞尔森大学仍受法律责任和专业义务的管制。 本人已阅读并理解以上信息。本人知道可以在任何时间，不需经任何同意的情况下退出此研究，关闭浏览器即可。,,我认为产品商标上的环保标志是很重要的。,我比较相信产品商标上的环保信息。,我理解环保认证的概念。,我相信个人可以做许多事情来改善环境。,我相信企业、公司可以做很多事情来改善环境。,我认为有必要对时尚产品进行环保认证。,我相信环保认证对买家是有帮助的。,如果可以的话，我会寻求有环保认证的衣服。,只要有可能，我就会购买我认为环保的产品。,我愿意为环保产品付更高的价钱。,我愿意为有环保认证的衣服支付额外费用。,我做好了为环保产品支付更高价格的准备。,我愿意用减少消费支出的方式来保护环境。,保护自然环境提高了我的生活质量。,当我在两件相同的衣服中做选择时，我会买对他人和环境更无害的那一件。,我会避免购买对环境有潜在伤害性的衣服。,支持环境保护这件事使我更加致力于环境保护。,比起其他任何类型的衣服，我更愿意把钱花在生态友好型的衣服上。,我认为生态友好型服装的价格通常高于平均值。,我更喜欢购买环保服装，即使它更贵一些。,我相信一个具有经认证环保标签的服装品牌，是一个被社会所接受的购买品牌。,我宁愿坚持一个众所周知的传统服装品牌，也不愿意尝试生态友好型品牌。,如果我喜欢一个品牌，我不会为了尝试新鲜物品，而轻易去改变对这个品牌的喜爱。,如果环保型服装不是品牌服饰，那对我来说都没什么差别。,我认为环保型服饰，例如有机棉，比传统服饰更具时尚感。,我相信环保服装的质量通常高于其他服装。,我相信国家会对环境产生积极的影响。,支持环境保护让我更具有社会责任感。,我对购买环保服装感到满意，因此我也会购买这种服装。,你认识以下这些流行的纺织品环保标签吗？,,,,,,,以下因素对你的服装购买决策有多重要？,,,,,,,,,,,,,通常我都是我朋友圈里最后一个知道最新设计师和时尚潮流的人。,和我的朋友们相比，我很少买新的流行款式。,通常我都是我朋友圈中最后一个购买新时尚款式的人。,我比其他人更先了解新的时尚款式。,如果我听说了新的时装款式或造型，并且知道可以通过当地的精品店或百货商店买到它们，我会很有兴趣去买。,我会考虑购买新的时尚款式，即使是我之前没有听说过的。,以下因素对你的服装购买决策有多重要？,,,,,,,,你每年花多少钱在服装上？,你的就业状况如何？,性別,你的每年收入水平属于以下哪一栏（以家庭为单位）,你的年龄是?,你的最高学历是什么？,你的婚姻状况如何？
11149085931,214327343,11/15/2019 11:55:31 PM,11/16/2019 12:12:12 AM,119.124.3.95,,,,,1,,2,1,2,2,1,1,2,3,2,2,3,3,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,2,1,1,1,2,2,1,1,2,2,2,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,6
11149085749,214327343,11/15/2019 11:55:40 PM,11/16/2019 12:27:43 AM,223.104.64.42,,,,,1,,1,2,2,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,2,2,4,3,3,2,2,2,1,2,,,,,,,7,1,1,1,1,,1,1,2,1,2,1,1,1,2,3,3,3,3,3,2,1,1,1,1,1,2,1,2,1,1,11,1,1,6
11149084306,214327343,11/15/2019 11:53:37 PM,11/15/2019 11:58:09 PM,183.39.142.26,,,,,1,,2,3,2,1,1,1,3,1,3,2,3,3,2,1,2,1,3,2,3,2,3,2,1,2,3,3,2,2,2,,,,,,,7,3,2,2,2,2,3,3,4,3,3,2,3,2,4,2,4,4,5,5,3,2,3,2,3,3,3,2,1,1,1,1,1,2,6
11149084104,214327343,11/15/2019 11:53:18 PM,11/16/2019 12:00:54 AM,117.136.79.44,,,,,1,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,3,,5,,,2,2,2,2,2,1,1,3,2,2,2,2,2,3,2,5,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,6
11149083975,214327343,11/15/2019 11:53:12 PM,11/16/2019 12:02:44 AM,117.136.40.74,,,,,1,,1,1,2,2,1,2,1,2,1,3,3,3,2,2,2,1,1,2,3,3,2,4,3,3,2,3,2,2,3,,,,,,,7,2,2,3,3,3,3,2,2,1,4,3,3,3,3,3,3,3,2,2,3,2,3,1,1,1,1,1,7,1,2,1,1,2,6
11149083921,214327343,11/15/2019 11:52:57 PM,11/16/2019 12:01:27 AM,223.104.63.50,,,,,1,,2,2,2,2,2,2,2,,3,4,4,4,3,2,2,2,2,3,3,4,2,3,2,3,3,3,2,3,3,,,3,,,,,1,1,1,1,1,3,2,2,3,2,2,1,2,4,4,4,3,2,3,3,2,3,2,2,2,3,3,3,1,1,1,1,2,6
11149083690,214327343,11/15/2019 11:53:03 PM,11/15/2019 11:59:01 PM,183.40.3.158,,,,,1,,1,2,2,1,2,3,2,3,3,2,3,3,2,3,2,3,3,3,2,3,1,3,3,2,3,3,3,3,2,,,,,,6,,1,1,1,1,1,3,2,4,2,3,1,1,3,3,3,3,3,3,3,1,2,2,1,2,1,1,1,4,1,2,1,1,2,6
11149082857,214327343,11/15/2019 11:51:45 PM,11/16/2019 12:00:37 AM,119.146.83.130,,,,,1,,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,3,4,3,3,3,3,2,2,2,,,,,5,,,2,2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,1,2,1,1,2,7
11149078399,214327343,11/15/2019 11:45:55 PM,11/15/2019 11:53:26 PM,183.40.41.150,,,,,1,,1,1,2,3,2,2,1,2,2,3,4,4,3,2,2,2,2,2,3,3,2,3,2,3,3,3,1,1,3,,,,,,,7,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,6
11149076931,214327343,11/15/2019 11:44:46 PM,11/15/2019 11:49:58 PM,14.30.32.19,,,,,1,,1,2,2,2,1,1,1,2,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,4,1,1,1,1,2,,,,,,,7,2,1,1,1,2,5,4,4,2,2,1,1,1,2,1,1,3,3,2,2,2,2,1,2,1,1,1,3,1,1,1,1,2,6
11149070682,214327343,11/15/2019 11:36:54 PM,11/15/2019 11:43:55 PM,119.124.3.212,,,,,1,,2,3,1,2,3,2,2,3,2,2,3,3,3,2,2,3,2,2,2,3,2,3,2,3,3,3,2,2,3,,,,,,,,1,1,2,1,2,1,1,3,2,3,2,3,1,3,3,4,3,3,2,2,2,2,2,2,1,3,2,4,1,1,1,1,2,6
11149069068,214327343,11/15/2019 11:35:18 PM,11/15/2019 11:43:47 PM,120.229.44.130,,,,,1,,3,3,2,2,2,3,2,3,2,3,4,2,2,2,3,2,2,3,3,3,3,4,3,4,4,4,2,2,3,,,3,,5,6,,1,2,2,3,2,1,1,3,2,3,3,3,3,4,4,4,4,3,4,3,3,3,2,2,3,3,3,5,1,2,2,1,2,6
11149068982,214327343,11/15/2019 11:35:08 PM,11/15/2019 11:45:25 PM,14.28.57.16,,,,,1,,1,3,1,2,1,1,3,2,2,3,3,3,2,1,1,1,1,1,3,3,3,4,2,2,3,3,3,3,3,,,3,,,,,1,1,1,1,3,3,3,2,2,3,2,2,3,3,1,3,3,3,3,1,3,2,1,1,1,1,1,1,1,1,1,1,2,6
11149065808,214327343,11/15/2019 11:31:07 PM,11/15/2019 11:39:01 PM,183.42.34.251,,,,,1,,1,2,2,3,2,2,1,3,2,2,3,3,2,3,3,1,2,3,3,2,2,3,3,4,3,3,2,2,2,,,3,,5,,,2,1,2,1,2,3,2,3,2,4,2,3,1,3,3,3,3,3,3,2,1,2,1,1,1,1,1,3,1,2,7,1,2,6
11149064248,214327343,11/15/2019 11:29:38 PM,11/15/2019 11:32:43 PM,14.30.28.137,,,,,1,,1,3,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,,,3,,,,,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1,1,2,6
11149062827,214327343,11/15/2019 11:28:06 PM,11/15/2019 11:39:40 PM,14.28.27.28,,,,,1,,1,2,2,1,1,1,1,2,2,3,3,2,1,1,3,3,2,2,3,3,2,3,3,3,3,3,2,2,1,,,,,,,7,1,2,3,2,2,2,2,3,3,3,2,2,2,3,2,3,3,3,3,2,2,3,2,2,2,2,1,6,1,1,1,1,2,6
11149061905,214327343,11/15/2019 11:27:00 PM,11/15/2019 11:27:12 PM,14.28.27.28,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149061711,214327343,11/15/2019 11:26:16 PM,11/15/2019 11:26:59 PM,14.28.47.168,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149058859,214327343,11/15/2019 11:23:18 PM,11/15/2019 11:33:54 PM,14.30.60.185,,,,,1,,2,3,2,2,1,1,1,1,3,3,4,5,2,1,1,2,1,2,2,3,2,4,2,3,2,3,1,2,2,,,,,,,7,1,1,1,2,2,3,3,3,3,3,4,2,1,3,3,3,3,3,3,3,1,2,1,1,3,2,2,2,1,1,2,1,1,6
11149058674,214327343,11/15/2019 11:22:56 PM,11/15/2019 11:31:01 PM,113.83.103.216,,,,,1,,3,2,4,1,3,1,1,3,1,3,3,3,3,3,2,2,2,2,1,3,2,3,4,4,3,3,3,2,1,,,,,,,7,1,3,3,2,3,3,3,5,2,3,3,3,5,2,3,3,3,3,3,3,3,3,2,2,2,3,2,2,1,1,,1,2,7
11149056756,214327343,11/15/2019 11:19:43 PM,11/15/2019 11:29:23 PM,183.39.129.209,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,3,,5,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6
11149056414,214327343,11/15/2019 11:20:38 PM,11/15/2019 11:24:30 PM,112.97.210.85,,,,,1,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,,3,4,,,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,7
11149055677,214327343,11/15/2019 11:19:33 PM,11/15/2019 11:26:29 PM,112.97.246.189,,,,,1,,1,2,2,1,1,3,1,2,2,3,2,2,2,1,2,2,2,2,2,2,2,3,2,3,3,3,1,1,3,,,3,,,,,3,2,2,2,3,2,2,3,2,3,2,2,1,3,3,3,3,3,3,3,2,3,2,2,2,2,2,4,1,1,3,1,2,6
11149054777,214327343,11/15/2019 11:18:32 PM,11/15/2019 11:19:52 PM,223.104.63.55,,,,,1,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149054294,214327343,11/15/2019 11:17:56 PM,11/15/2019 11:25:18 PM,117.136.39.200,,,,,1,,1,2,2,2,2,2,2,2,2,3,3,3,2,2,3,2,2,3,3,3,2,3,3,4,3,3,2,2,2,,,,,,,7,1,1,1,1,1,1,1,2,1,2,1,2,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,4,1,2,2,1,2,6
11149054176,214327343,11/15/2019 11:17:46 PM,11/15/2019 11:26:40 PM,183.39.153.96,,,,,1,,2,2,3,2,2,1,2,2,1,3,3,3,2,2,2,1,2,1,1,3,2,4,2,3,2,2,1,2,1,,,,,,,7,1,2,2,2,2,2,2,3,2,3,2,2,1,2,2,2,4,3,3,2,1,2,2,2,3,2,3,5,1,1,1,1,1,6
11149053648,214327343,11/15/2019 11:17:35 PM,11/15/2019 11:17:47 PM,117.136.40.63,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149053389,214327343,11/15/2019 11:15:25 PM,11/15/2019 11:20:10 PM,14.116.141.245,,,,,1,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149052922,214327343,11/15/2019 11:15:07 PM,11/15/2019 11:27:39 PM,113.83.14.86,,,,,1,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6
11149052628,214327343,11/15/2019 11:16:14 PM,11/16/2019 12:35:42 AM,112.97.217.62,,,,,1,,1,2,3,1,1,4,1,1,1,4,1,2,1,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,1,,,3,,,,,1,1,1,1,1,2,3,1,1,4,1,2,1,1,2,4,4,1,1,4,4,4,1,4,1,3,1,1,1,1,1,1,2,6
11149052071,214327343,11/15/2019 11:15:32 PM,11/15/2019 11:26:39 PM,119.124.2.190,,,,,1,,2,2,2,2,2,3,2,3,2,3,3,3,4,2,2,2,2,3,,3,3,4,2,3,3,3,3,2,3,,,,,,,7,2,1,2,1,2,1,1,3,1,3,1,2,1,3,3,4,3,3,3,4,2,3,3,3,3,2,2,,1,2,1,1,2,7
11149051888,214327343,11/15/2019 11:15:07 PM,11/15/2019 11:23:26 PM,223.104.65.25,,,,,1,,1,2,2,1,1,1,1,3,1,3,3,3,2,2,3,2,2,3,3,3,2,4,3,3,3,3,2,2,3,,,,,,,7,2,2,2,2,2,2,2,2,2,3,2,2,2,4,4,4,2,2,2,4,2,2,2,2,3,3,2,7,1,2,5,1,2,6
11149051616,214327343,11/15/2019 11:12:50 PM,11/15/2019 11:19:25 PM,112.97.209.108,,,,,1,,1,3,2,1,1,3,2,3,2,3,3,3,3,3,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149051394,214327343,11/15/2019 11:14:28 PM,11/15/2019 11:23:50 PM,183.37.174.158,,,,,1,,1,2,2,2,1,2,1,3,1,3,2,3,2,1,4,1,3,1,2,3,1,4,5,1,4,4,1,1,2,,,,,,,7,1,1,1,1,1,1,1,3,2,1,1,2,2,3,4,4,1,1,4,4,1,1,1,1,1,3,1,3,1,1,4,1,2,7
11149051368,214327343,11/15/2019 11:14:52 PM,11/15/2019 11:27:10 PM,223.104.63.62,,,,,1,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,2,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,6
11149050030,214327343,11/15/2019 11:12:57 PM,11/15/2019 11:21:34 PM,183.40.35.4,,,,,1,,2,2,2,2,1,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,2,2,2,,,3,,,6,,2,2,2,2,2,2,2,3,3,3,3,2,2,3,3,3,4,3,4,3,3,3,2,2,2,2,2,3,1,1,2,1,2,6
11149049881,214327343,11/15/2019 11:13:04 PM,11/15/2019 11:44:45 PM,183.42.32.91,,,,,1,,1,3,1,1,2,1,2,2,1,2,1,3,1,1,1,1,1,1,3,1,1,2,2,1,1,1,1,1,1,,,3,,,,,1,1,1,2,1,2,2,3,2,2,1,1,1,1,2,3,3,1,3,1,1,1,1,1,1,3,1,2,1,1,4,1,2,6
11149049341,214327343,11/15/2019 11:12:39 PM,11/15/2019 11:27:58 PM,58.250.143.191,,,,,1,,3,3,1,1,1,1,1,1,1,1,3,,,2,2,2,2,3,3,3,2,3,3,3,2,2,2,3,3,,,,,,,7,3,2,2,2,2,3,2,3,2,3,2,2,3,4,2,2,3,3,3,5,5,5,3,3,4,5,5,1,1,1,2,1,2,6
11149048361,214327343,11/15/2019 11:09:25 PM,11/16/2019 01:16:35 AM,223.104.63.60,,,,,1,,1,3,1,1,1,2,2,2,2,2,3,3,1,1,2,2,1,1,1,2,2,4,4,3,4,3,2,2,2,,,,,,,7,1,1,1,1,3,1,1,3,1,1,1,1,1,3,2,3,2,2,1,3,1,1,1,1,1,3,1,4,1,2,1,1,2,6
11149048219,214327343,11/15/2019 11:11:47 PM,11/15/2019 11:15:54 PM,112.97.160.85,,,,,1,,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,4,,,,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,1,1,1,1,1,2,6
11149047972,214327343,11/15/2019 11:10:48 PM,11/16/2019 12:22:15 AM,14.28.32.80,,,,,1,,2,3,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,3,3,2,3,2,2,2,,,,,,,7,2,1,2,2,2,3,2,3,2,3,2,,1,1,3,4,,2,3,3,2,2,1,1,1,1,3,2,1,2,1,1,2,7
11149045772,214327343,11/15/2019 11:09:06 PM,11/15/2019 11:11:45 PM,14.30.29.181,,,,,1,,2,3,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,3,,,,,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,1,1,2,7
11149045028,214327343,11/15/2019 11:08:14 PM,11/15/2019 11:13:56 PM,119.124.2.240,,,,,1,,1,2,2,2,1,3,2,2,2,3,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149043977,214327343,11/15/2019 11:06:55 PM,11/15/2019 11:07:20 PM,59.33.195.177,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149043478,214327343,11/15/2019 11:06:15 PM,11/15/2019 11:14:21 PM,112.97.217.207,,,,,1,,1,1,1,2,2,2,2,2,1,2,2,3,2,1,2,2,2,2,2,2,2,3,3,3,2,3,3,2,2,,,3,,5,,,1,2,2,2,4,2,2,2,3,3,3,1,2,3,3,3,3,3,3,2,2,3,2,2,1,2,2,1,1,2,6,1,2,6
11149041341,214327343,11/15/2019 11:02:52 PM,11/16/2019 01:11:26 AM,183.40.0.132,,,,,1,,3,3,2,1,1,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,3,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,6
11149040313,214327343,11/15/2019 10:52:53 PM,11/15/2019 11:03:25 PM,14.116.142.16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149039737,214327343,11/15/2019 11:02:16 PM,11/15/2019 11:11:29 PM,14.30.37.29,,,,,1,,1,3,2,1,1,2,3,2,2,3,3,3,2,1,2,3,1,2,3,2,3,4,4,4,3,3,3,2,3,,,3,,,,,2,2,2,1,2,2,2,2,2,2,2,1,2,3,3,3,3,3,2,3,2,2,2,2,2,2,2,4,1,1,2,1,2,6
11149038904,214327343,11/15/2019 11:00:37 PM,11/16/2019 05:42:00 AM,119.124.2.179,,,,,1,,1,3,2,2,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,3,,,,,,,7,3,3,2,2,2,2,3,3,3,2,2,2,2,3,3,3,3,3,3,2,2,3,2,2,2,2,2,,1,1,2,1,2,6
11149037614,214327343,11/15/2019 10:59:43 PM,11/15/2019 11:07:00 PM,120.84.11.8,,,,,1,,1,3,1,1,1,1,1,1,1,3,4,4,1,1,1,1,1,1,3,3,1,4,4,4,1,3,1,1,3,1,,3,,,,,3,1,1,1,1,2,1,3,1,1,1,1,1,4,1,4,4,4,3,4,1,1,1,1,1,1,1,2,1,1,,1,1,6
11149037503,214327343,11/15/2019 10:55:33 PM,11/15/2019 11:21:15 PM,14.116.141.211,,,,,1,,1,1,1,2,3,2,3,3,2,3,3,3,2,3,2,2,1,2,3,3,3,3,2,3,2,3,2,2,2,,,3,,,,,2,1,,1,1,3,2,3,3,3,2,2,2,3,3,3,3,3,2,2,1,2,1,3,2,1,1,3,1,2,1,1,2,6
11149036504,214327343,11/15/2019 10:58:27 PM,11/15/2019 11:07:06 PM,112.97.247.233,,,,,1,,2,3,2,3,2,1,1,1,2,3,2,3,1,2,1,1,1,3,3,3,3,4,3,4,2,2,2,1,2,,,,4,,,,1,2,2,1,3,2,1,3,1,3,3,2,1,3,3,3,3,2,4,2,1,1,1,1,1,1,1,2,1,2,1,1,2,7
11149036182,214327343,11/15/2019 10:58:44 PM,11/15/2019 11:11:56 PM,183.40.38.56,,,,,1,,1,2,2,3,2,2,2,3,2,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,,,3,,,,,1,1,2,3,4,1,1,3,3,4,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,2,1,1,2,6
11149035478,214327343,11/15/2019 10:57:28 PM,11/15/2019 11:09:05 PM,112.97.245.170,,,,,1,,3,3,3,2,3,1,2,3,2,3,3,3,3,1,3,3,3,3,3,3,3,4,3,3,3,3,2,2,3,,,3,,,,,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,1,1,1,1,2,6
11149035307,214327343,11/15/2019 10:57:09 PM,11/15/2019 11:04:57 PM,112.97.218.77,,,,,1,,1,3,1,1,1,2,1,2,1,3,3,3,2,2,2,2,2,1,2,3,3,4,2,2,2,3,2,2,2,,,3,,,,,2,1,2,3,2,3,3,4,3,4,3,3,3,4,3,4,3,3,4,4,4,4,3,3,1,1,1,2,1,2,1,1,2,6
11149035198,214327343,11/15/2019 10:57:31 PM,11/15/2019 11:19:52 PM,119.124.3.108,,,,,1,,1,3,1,2,1,2,1,1,1,3,2,3,2,2,2,2,2,2,3,3,2,4,3,3,3,3,1,2,3,,,3,,,,,1,1,2,1,1,3,2,3,1,3,2,1,1,3,4,4,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,6
11149034970,214327343,11/15/2019 10:57:04 PM,11/15/2019 11:03:37 PM,223.104.65.3,,,,,1,,1,3,2,2,1,1,2,1,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,3,,,,,1,1,1,1,1,1,1,5,1,1,1,1,1,3,2,3,3,3,3,2,2,2,2,2,2,2,2,3,1,2,1,1,2,6
11149034893,214327343,11/15/2019 10:56:08 PM,11/15/2019 11:04:22 PM,117.136.40.51,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149034876,214327343,11/15/2019 10:54:29 PM,11/15/2019 11:06:49 PM,183.42.38.148,,,,,1,,3,3,3,1,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,5,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,2,6
11149033865,214327343,11/15/2019 10:56:18 PM,11/15/2019 10:57:39 PM,112.97.176.137,,,,,1,,2,2,2,3,2,2,3,3,2,2,3,3,2,2,3,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149033445,214327343,11/15/2019 10:55:24 PM,11/15/2019 10:56:02 PM,112.97.163.204,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149032446,214327343,11/15/2019 10:54:47 PM,11/15/2019 10:54:58 PM,112.97.248.71,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149031847,214327343,11/15/2019 10:54:10 PM,11/15/2019 10:59:00 PM,183.37.173.173,,,,,1,,2,2,3,2,2,3,2,3,2,3,3,3,2,2,1,2,2,2,2,2,3,3,3,3,2,2,2,2,2,1,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,1,1,2,6
11149029747,214327343,11/15/2019 10:52:01 PM,11/15/2019 10:55:58 PM,223.104.65.27,,,,,1,,1,1,1,1,1,2,2,2,2,2,3,3,2,3,3,3,2,3,3,2,2,3,3,3,2,2,3,3,2,,,,,,,7,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,3,4,2,2,3,2,2,1,1,2,1,1,2,6
11149029559,214327343,11/15/2019 10:49:51 PM,11/15/2019 10:52:03 PM,117.136.40.59,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149025576,214327343,11/15/2019 10:47:26 PM,11/15/2019 10:47:57 PM,117.136.40.49,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149025292,214327343,11/15/2019 10:46:24 PM,11/15/2019 10:58:05 PM,117.136.40.60,,,,,1,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,3,,,,7,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7
11149024928,214327343,11/15/2019 10:45:42 PM,11/15/2019 10:47:18 PM,112.97.210.23,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149021963,214327343,11/15/2019 10:43:33 PM,11/15/2019 10:51:26 PM,117.136.31.216,,,,,1,,2,2,3,2,1,2,2,3,1,3,4,5,2,3,2,2,3,3,4,4,3,5,3,5,3,3,1,1,2,,,,,,,7,1,1,2,1,3,2,2,3,1,4,4,3,3,4,4,4,3,3,3,3,2,2,1,1,1,2,1,3,1,2,1,1,2,6
11149021345,214327343,11/15/2019 10:41:58 PM,11/15/2019 11:05:26 PM,112.97.214.251,,,,,1,,2,3,2,3,2,2,3,2,2,3,3,3,3,1,1,2,1,3,3,3,2,3,3,3,3,3,3,2,3,,,3,,,6,,3,2,2,2,3,2,2,3,3,3,3,3,3,4,3,3,3,3,2,3,1,3,1,1,2,2,2,4,1,2,1,1,2,7
11149021037,214327343,11/15/2019 10:42:53 PM,11/15/2019 10:48:37 PM,223.74.196.113,,,,,1,,1,3,2,2,2,2,2,2,2,4,4,4,2,2,2,1,2,2,3,2,2,2,3,3,2,3,2,2,2,1,2,,4,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,6
11149019677,214327343,11/15/2019 10:41:36 PM,11/15/2019 11:09:18 PM,183.42.51.93,,,,,1,,1,2,1,1,1,2,2,3,1,3,2,2,2,2,2,2,2,2,2,3,3,4,2,3,3,3,2,1,2,,,3,,,,,2,1,3,2,3,2,2,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,6,1,2,1,1,2,6
